"Adduct","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","tags","UniqueFileSources"
"M+H","0","1788","17","Massbank:RP024902 Decanoyl-L-Carnitine|Decanoylcarnitine|3-decanoyloxy-4-(trimethylazaniumyl)butanoate","Isolated","Massbank","G1,G2,G3","2.0","3.0","2.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005738777","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1788&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3","qTof","ESI","Positive","3","0.00100708","0.928775","3.18446","1788","7","316.249","Massbank","316.249","0.0","314.47785714285715","false","1788","8","CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C","CCMSLIB00005738777","816808.0","nan","GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
"M+H","0","7020","1","PC(18:0/18:1); [M+H]+ C44H87N1O8P1","Commercial","Thomas Metz","G1,G2,G4","2.0","3.0","0.0","11.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003117546","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7020&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","CID; Velos","LC-ESI","Positive","1","1.69897","0.7043560000000001","2157.13","7020","16","789.308","Thomas Metz","789.308","0.0","700.3384375","false","7020","9","nan","CCMSLIB00003117546","215588.0","nan","GD_013_pmd6_RPP_RRHD_B1.mzML|GD_022_camera8_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","1128","5",,,,"G1,G2","2.0","12.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1128&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1128","14","274.139",,"274.139","0.0","334.13057142857144","false","1128",,,,"200654.0",,"GD_013_pmd6_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","5603","79",,,,"G1,G2","4.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5603&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=79&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5603","7","604.167",,"604.167","0.0","499.893","false","5603",,,,"28947.9",,"NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML"
,"0","6438","-1",,,,"G3","0.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6438&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6438","2","705.985",,"705.985","0.0","551.5965","false","6438",,,,"18256.6",,"GD_025_ramclustr3_RPP_RRHD_B1.mzML"
,"0","6695","14",,,,"G3","0.0","0.0","3.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6695&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6695","3","744.205",,"744.205","0.0","762.2693333333333","false","6695",,,,"50287.2",,"GD_025_ramclustr3_RPP_RRHD_B1.mzML"
,"0","7857","-1",,,,"G2","0.0","5.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7857&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7857","5","897.125",,"897.125","0.0","751.6384","false","7857",,,,"38314.9",,"GD_013_pmd6_RPP_RRHD_B1.mzML"
,"0","3270","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3270&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3270","2","400.276",,"400.276","0.0","320.7685","false","3270",,,,"3951.22",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","127","62",,,,"G1","6.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=127&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"127","6","141.072",,"141.072","0.0","548.3861666666667","false","127",,,,"8977.47",,"NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_08.mzML"
,"0","1239","-1",,,,"G2","0.0","4.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1239&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1239","4","284.295",,"284.295","0.0","643.8725","false","1239",,,,"44114.1",,"GD_011_pmd4_RPP_RRHD_B1.mzML"
,"0","4799","-1",,,,"G1,G3","2.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4799&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4799","4","537.101",,"537.101","0.0","551.62425","false","4799",,,,"53454.7",,"GD_023_ramclustr1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","42","63",,,,"G1,G4","10.0","0.0","0.0","22.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=42&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"42","32","114.102",,"114.102","0.0","135.361","false","42",,,,"187657.0",,"NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|GD_016_camera2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","3136","2",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3136&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3136","2","391.265",,"391.265","0.0","103.612","false","3136",,,,"7068.07",,"NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","4022","67",,,,"G1,G2","2.0","7.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4022&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=67&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4022","9","458.348",,"458.348","0.0","362.37611111111113","false","4022",,,,"84988.9",,"GD_012_pmd5_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","881","-1",,,,"G3","0.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=881&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"881","2","259.096",,"259.096","0.0","133.92700000000002","false","881",,,,"8087.6",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML"
"M+H","0","4526","3","Spectral Match to Lyso-PAF C-18 from NIST14","Isolated","Data deposited by eriche","G1,G2,G3,G4","11.0","10.0","16.0","4.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003136342","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4526&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","Q-TOF","ESI","Positive","3","0.950989","0.9012319999999999","1863.26","4526","41","509.44","Data from Piel, Dittmann","509.44","0.0","516.5446829268293","false","4526","8","nan","CCMSLIB00003136342","2025120.0","nan","GD_023_ramclustr1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_022_camera8_RPP_RRHD_B1.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML|GD_016_camera2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|GD_013_pmd6_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","1635","-1",,,,"G1,G2","1.0","1.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1635&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1635","2","307.02",,"307.02","0.0","48.78","false","1635",,,,"5861.13",,"GD_008_pmd1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","162","-1",,,,"G2","0.0","8.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=162&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"162","8","149.046",,"149.046","0.0","37.98","false","162",,,,"36341.8",,"GD_010_pmd3_RPP_RRHD_B1.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","3162","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3162&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3162","2","393.209",,"393.209","0.0","86.3725","false","3162",,,,"2970.9",,"GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","7584","-1",,,,"G1","3.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7584&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7584","3","857.354",,"857.354","0.0","678.9476666666667","false","7584",,,,"17440.4",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","3975","-1",,,,"G4","0.0","0.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3975&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3975","2","454.446",,"454.446","0.0","639.7","false","3975",,,,"10979.8",,"GD_015_camera1_RPP_RRHD_B1.mzML"
,"0","890","-1",,,,"G4","0.0","0.0","0.0","3.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=890&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"890","3","261.175",,"261.175","0.0","449.44733333333335","false","890",,,,"60907.4",,"GD_020_camera6_RPP_RRHD_B1.mzML|GD_015_camera1_RPP_RRHD_B1.mzML"
,"0","4412","-1",,,,"G3,G4","0.0","0.0","1.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4412&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4412","2","495.221",,"495.221","0.0","325.94100000000003","false","4412",,,,"6020.71",,"GD_025_ramclustr3_RPP_RRHD_B1.mzML|GD_018_camera4_RPP_RRHD_B1.mzML"
,"0","5190","10",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5190&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5190","2","568.265",,"568.265","0.0","301.4895","false","5190",,,,"6886.17",,"NIST1950_Iterative_RPP_20210405_01.mzML"
"M+H","0","700","-1","Premycofactocin","Crude","Luis Pena-Ortiz","G1,G2","2.0","3.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005723422","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=700&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C13H15NO3/c1-13(2)10(14-12(17)11(13)16)7-8-3-5-9(15)6-4-8/h3-6,10,15H,7H2,1-2H3,(H,14,17)","Orbitrap","LC-ESI","Positive","3","0.921997","0.7391409999999999","3938.27","700","5","233.19","Dr. Gerald Lackner","233.19","0.0","459.408","false","700","6","OC1=CC=C(CC(C2(C)C)NC(C2=O)=O)C=C1","CCMSLIB00005723422","35601.9","nan","GD_010_pmd3_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","5194","21",,,,"G2,G4","0.0","7.0","0.0","5.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5194&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5194","12","569.373",,"569.373","0.0","488.63775","false","5194",,,,"286636.0",,"GD_015_camera1_RPP_RRHD_B1.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","3314","2",,,,"G1","8.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3314&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3314","8","403.265",,"403.265","0.0","856.887625","false","3314",,,,"45467.7",,"NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","151","17",,,,"G1","3.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=151&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"151","3","144.176",,"144.176","0.0","206.656","false","151",,,,"6826.2",,"NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","1697","12",,,,"G1,G2,G4","2.0","8.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1697&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1697","12","312.068",,"312.068","0.0","202.624","false","1697",,,,"268067.0",,"GD_012_pmd5_RPP_RRHD_B1.mzML|GD_016_camera2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
"[M+H]+","0","229","16","Massbank:KO002559 Carnitine|3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium hydroxide, inner|Vitamin BT|L-gamma-Trimethyl-beta-hydroxybutyrobetaine|Levocarnitine|L-Carnitine|(R)-Carnitine","Isolated","Massbank","G1,G2,G3","9.0","15.0","24.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000217612","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=229&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1","LC-ESI-QQ","ESI","Positive","3","0.8979950000000001","0.9537629999999999","5509.17","229","48","162.102","Putative Massbank Match","162.102","0.0","97.90725","false","229","7","[O-1]C(=O)CC(O)C[N+1](C)(C)C","CCMSLIB00000217612","1970630.0","nan","GD_023_ramclustr1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|GD_025_ramclustr3_RPP_RRHD_B1.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|GD_010_pmd3_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","3417","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3417&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3417","2","413.169",,"413.169","0.0","233.542","false","3417",,,,"4554.86",,"NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","911","17",,,,"G1","30.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=911&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"911","30","263.103",,"263.103","0.0","381.088","false","911",,,,"218013.0",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","632","-1",,,,"G2,G3","0.0","10.0","9.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=632&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"632","19","227.127",,"227.127","0.0","49.67321052631579","false","632",,,,"63550.0",,"GD_010_pmd3_RPP_RRHD_B1.mzML|GD_025_ramclustr3_RPP_RRHD_B1.mzML"
,"0","5346","95",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5346&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=95&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5346","2","584.223",,"584.223","0.0","453.73900000000003","false","5346",,,,"7821.13",,"NIST1950_Iterative_RPP_20210405_03.mzML"
"M+H","0","801","-1","Isovalerylcarnitine - 40.00 eV","Isolated","Anna Abrahamsson","G1,G2,G3,G4","3.0","8.0","9.0","2.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005885057","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=801&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","Orbitrap","ESI","Positive","1","0.406998","0.8334530000000001","1653.32","801","22","246.577","Madeleine Ernst","246.577","0.0","50.0195","false","801","7","CC(C)CC(=O)OC(CC([O-])=O)C[N+](C)(C)C","CCMSLIB00005885057","683822.0","nan","GD_023_ramclustr1_RPP_RRHD_B1.mzML|GD_021_camera7_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","4765","3",,,,"G1,G2","8.0","7.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4765&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4765","15","535.8",,"535.8","0.0","489.27733333333333","false","4765",,,,"218497.0",,"NIST1950_Iterative_RPP_20210405_03.mzML|GD_012_pmd5_RPP_RRHD_B1.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","4137","-1",,,,"G1,G2,G3","3.0","13.0","7.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4137&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4137","23","469.375",,"469.375","0.0","589.4575217391305","false","4137",,,,"1777880.0",,"GD_013_pmd6_RPP_RRHD_B1.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML|GD_025_ramclustr3_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
"M+H","0","6974","1","Spectral Match to Arachidonoylthio-PC from NIST14","Isolated","Data deposited by mjmeehan","G1,G2,G3,G4","5.0","8.0","6.0","3.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003140236","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6974&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C44H82NO6PS/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)53-43(42-51-52(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,29,31,43H,6-13,15,17-19,21,23,26-28,30,32-42H2,1-5H3/b16-14-,22-20-,25-24-,31-29-/t43-/m1/s1","qTof","ESI","Positive","3","1.9580099999999998","0.9640000000000001","2495.6","6974","22","786.542","Data from Gabriel Haddad","786.542","0.0","716.1283636363636","false","6974","11","CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)SC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC","CCMSLIB00003140236","6256290.0","nan","GD_024_ramclustr2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML|GD_022_camera8_RPP_RRHD_B1.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
